id	corpus	emotion	domain
9719	There 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .	disgust	moviereview
9738	There are a few modest laughs , but certainly no thrills .	disgust	moviereview
9761	Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency .	disgust	moviereview
9826	This is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .	disgust	moviereview
9912	A movie that harps on media-constructed ` issues ' like whether compromise is the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people .	disgust	moviereview
9927	The Chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film .	disgust	moviereview
9934	It 's hard to imagine that even very small children will be impressed by this tired retread .	disgust	moviereview
9955	The biggest problem I have -LRB- other than the very sluggish pace -RRB- is we never really see her Esther blossom as an actress , even though her talent is supposed to be growing .	disgust	moviereview
9986	A film that will be best appreciated by those willing to endure its extremely languorous rhythms , Waiting for Happiness is ultimately thoughtful without having much dramatic impact .	joy	moviereview
10001	Translation : ` We do n't need to try very hard . '	disgust	moviereview
10047	It is bad , but certainly not without merit as entertainment .	disgust	moviereview
10181	Aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cartoon characters .	joy	moviereview
10187	Whereas the extremely competent hitman films such as Pulp Fiction and Get Shorty resonate a sardonic verve to their caustic purpose for existing , Who Is Cletis Tout ?	noemotion	moviereview
10194	Directed by Kevin Bray , whose crisp framing , edgy camera work , and wholesale ineptitude with acting , tone and pace very obviously mark him as a video helmer making his feature debut .	disgust	moviereview
10230	It 's horribly depressing and not very well done .	disgust	moviereview
10238	It 's just merely very bad .	disgust	moviereview
10243	In my own very humble opinion , In Praise of Love lacks even the most fragmented charms I have found in almost all of his previous works .	disgust	moviereview
10314	This is a heartfelt story ... it just is n't a very involving one .	disgust	moviereview
10357	Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .	joy	moviereview
10456	A very slow , uneventful ride around a pretty tattered old carousel .	joy	moviereview
10468	Anyone who suffers through this film deserves , at the very least , a big box of consolation candy .	disgust	moviereview
10534	Sweet Home Alabama certainly wo n't be remembered as one of -LRB- Witherspoon 's -RRB- better films .	sadness	moviereview
10550	Paul Bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 .	disgust	moviereview
10638	Even as I valiantly struggled to remain interested , or at least conscious , I could feel my eyelids ... getting ... very ... heavy ...	disgust	moviereview
10648	The pace of the film is very slow -LRB- for obvious reasons -RRB- and that too becomes off-putting .	disgust	moviereview
10739	Represents something very close to the nadir of the thriller/horror genre .	joy	moviereview
10798	From its nauseating spinning credits sequence to a very talented but underutilized supporting cast , Bartleby squanders as much as it gives out .	disgust	moviereview
10823	What we have here is n't a disaster , exactly , but a very handsomely produced let-down .	sadness	moviereview
10834	The film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .	disgust	moviereview
10846	It 's absolutely amazing how first-time director Kevin Donovan managed to find something new to add to the canon of Chan .	joy	moviereview
10853	I found it slow , predictable and not very amusing .	disgust	moviereview
10856	A pint-sized ` Goodfellas ' designed to appeal to the younger set , it 's not a very good movie in any objective sense , but it does mostly hold one 's interest .	joy	moviereview
10878	While there 's likely very little crossover appeal to those without much interest in the Elizabethans -LRB- as well as rank frustration from those in the know about Rubbo 's dumbed-down tactics -RRB- , Much Ado About Something is an amicable endeavor .	joy	moviereview
10997	Don Michael Paul uses quick-cuts , -LRB- very -RRB- large shadows and wide-angle shots taken from a distance to hide the liberal use of a body double -LRB- for Seagal -RRB- .	joy	moviereview
11035	The problem with `` XXX '' is that its own action is n't very effective .	disgust	moviereview
11064	Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio .	noemotion	moviereview
11090	Certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic .	disgust	moviereview
11155	And a very rainy day .	noemotion	moviereview
11222	This is very much of a mixed bag , with enough negatives to outweigh the positives .	disgust	moviereview
11227	"Not once in the rush to save the day did I become very involved in the proceedings ; to me , it was just a matter of ` eh . '"	disgust	moviereview
11332	... for all its social and political potential , State Property does n't end up being very inspiring or insightful .	disgust	moviereview
11394	It feels like very light Errol Morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .	disgust	moviereview
11414	The very simple story seems too simple and the working out of the plot almost arbitrary .	disgust	moviereview
11416	A very familiar tale , one that 's been told by countless filmmakers about Italian - , Chinese - , Irish - , Latin - , Indian - , Russian - and other hyphenate American young men struggling to balance conflicting cultural messages .	noemotion	moviereview
11452	Any intellectual arguments being made about the nature of God are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that Bean abhors .	disgust	moviereview
11502	The high-concept scenario soon proves preposterous , the acting is robotically italicized , and truth-in-advertising hounds take note : There 's very little hustling on view .	disgust	moviereview
11520	You come away thinking not only that Kate is n't very bright , but that she has n't been worth caring about and that maybe she , Janine and Molly -- an all-woman dysfunctional family -- deserve one another .	disgust	moviereview
11564	A bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing .	joy	moviereview
11568	`` The Dangerous Lives of Altar Boys '' has flaws , but it also has humor and heart and very talented young actors	joy	moviereview
13021	All I can say is, knowing Ramus abilities from close quarters Im pretty sure even Ramesh uncle will be very proud of the film Ramu makes.	joy	blog
13023	It will also be very technical as we work out kinks in the show with props and lighting.	noemotion	blog
13040	it was ammusing.laughing.But yea overall I haven't had that much fun in a very long time.	joy	blog
13074	i'm not very far along but i'm quite enjoying it.	joy	blog
13083	I'm sitting here in this lobby thing and crying and it's very embarassing but I can't help it because I just want you and me to run away and I want you to hold me for one whole night and rock me to sleep.	sadness	blog
13112	I've been talking to Laura on the phone almost daily, and we're both very excited to see that little baby growing inside of her.	joy	blog
13123	There were national events for Catholic youth that were able to attend, religious retreats, missionary work, and myself and a very few others were selected to goto a Christian leadership program that was offered at the time.	noemotion	blog
13170	But it's certainly strange how you randomly run in to people you haven't seen in years, in little hole-in-the-walls in Europe.	surprise	blog
13196	Now this merits explaining: before the World Cup began, if you waved a German flag in the streets, you would probably be called a Nazi and at the very least labeled as a radical right wing nutter.	fear	blog
13200	Now this newfound enthusiasm certainly was not shared by everyone.	noemotion	blog
13215	We took a day trip out to Sunion, the very tip of Greece, to see the temple of Poseidon.	noemotion	blog
13229	They make their own very strong coffee, and Haloumi cheese, which we were told a hundred different times by all the little old ladies was goat cheese.	joy	blog
13237	We went on a walking tour, went to the City Museum located in an old castle, very cool, and had a good time relaxing and enjoying the AMAZING views.	joy	blog
13319	I learned that the Life Sciences library in the main building has exceedingly comfortable couches Anyhoo.	noemotion	blog
13359	I think it is very easy to understand people once you realize that all people carry all the same personalities - just expressed to different proportions and degrees.	noemotion	blog
13461	It most certainly raised even more anti-Muslim sentiment but also more anti-French sentiment even amongst it own non-Christian communities.	noemotion	blog
13471	What i do know is that there are many, many woman who absolutely voluntarily and willingly cover themselves with a headscarf for religious purposes.	noemotion	blog
13479	Bosnian Islam is very secular, and indeed seen by most European leaders as a model example of the type of Islam they want being taught in their increasing number of mosques and madressa's within the EU.	noemotion	blog
13481	The progressive west is certainly faltering when it comes to questions of its growing Muslim populations and addressing the cultural and religious difference between east and west.	noemotion	blog
13487	I'm EXTREMELY sad to say that it looks as though The Skyline Obscura will be on an indefinate hiatus as of this past Thursday.	sadness	blog
13499	Aagii, my MIL's neighbor, is of the Bear Clan and is very traditional in her ways.	noemotion	blog
13518	This was a very short reading so I gave the class an assignment to go along with the reading.	noemotion	blog
13533	This completed my very first lesson for periods 3 6.	noemotion	blog
13612	three very dear friends of mine have lost very important people in their lives, and i have had to be the strong one they can lean on.	sadness	blog
13699	I emailed the seller and told him about it and he was very arrogant and rude.	anger	blog
13765	if you read history instead of fucking dogma all the god damn time you'd realize we're perfectly capable of raining destruction upon ourselves in a very effective manner, thank you very much.	anger	blog
13809	the trip was fantastic, plimoth was old and there were real live pilgrims everywhere, salem was cute and adorable but very touristy, ithaca was gorgeous and adorable and joel was there so the whole thing made me very happy and clearly that was the highlight of the trip, niagara was fantastically beautiful but boring once you've seen the falls, buffalo was sketchy but had great wings and now im home, and i think it's the most wonderful place ive ever been and i dont ever want to leave.	joy	blog
13862	We're still together- and we still have the opportunity to make things right - - - but I'm a very patient person- and it's been close to 5 years now- and my patience is wearing thin.	disgust	blog
14026	I'm not very nice, not when facing death.	fear	blog
14041	I walked over to the heater as the first port of call and was very surprised when 'oh!' it wouldn't turn on.	surprise	blog
14142	I was of course thankful, but I realized something very important during that time.	joy	blog
14200	* A ritual I absolutely adore is going to the outdoor screenings at the Hollywood Forever Cemetery during the summer.	joy	blog
14375	So anyway, Rome in general was loud, dirty and absolutely chock-full of people and cars and bikes.	disgust	blog
14380	i was very attentive, and it didn't seem like she was gonna break, so i just stayed there and eventually it stopped and i passed out again.	sadness	blog
14470	There was no formal system of notation, making composing very difficult and time-consuming.	noemotion	blog
14503	All in all, most of the arguments are not very convincing one way or the other.	disgust	blog
14597	I know very little about art, save the few well-known artists that everyone knows.	noemotion	blog
14609	A glenoid-humoral joint. Some of the exhibits were very interesting, such as  the soccer player and the skateboarder.	joy	blog
14619	However, for me, the more artistic exhibits were more of a turn off - I willingly admit that I was very attached to my cadaver in Gross, and the thought of him being displayed like that makes me a bit sick.	disgust	blog
14659	I did not climb very high up but was not bad either.	noemotion	blog
14704	UNCLEAN! should at the very least be a public restroom on the interstate.	disgust	blog
14709	But it was nice to get out to the movies with Holly, I don't get to see her very much at all in any role other than as mom, and as a single male with no kids, it's hard to associate myself with parents.	joy	blog
14724	I don't find the idea of poking around in the dark deep in the bowels of the earth very entertaining at all, I don't think our ancestors, devoid of electric flashlights and safety equipment would be any more inclined to risking their life for so worthless an enterprise.	disgust	blog
14726	If this took place in the wilds of Africa, perhaps it might be worth venturing into the earth to escape the large predators that prayed upon human beings so very long ago, but even that was well before we took to cave drawing.	noemotion	blog
14785	Ahsan told me that he remembers the collision mostly because the game was being played in the rain and we very rarely play when it's raining.	noemotion	blog
14829	I am looking to drive more so I can get my G2, I am solid in my belief that I am going to Brantford on the 26th, I am no longer indecisive, I want to get away from the issue between my parents, and I am looking to be very assertive for college.	anticipation	blog
14864	i dont like myself    quite frankly i dislike myself very much, dont ask why cause i couldnt tell you.	sadness	blog
14872	Perhaps I am just being petty, but that did really annoy me.  It absolutely outrages me as to how evil, and canniving these people are.	disgust	blog
15003	so the nurse was doing suction, and she accidently hit the rubber sheath across my mouth isolating the tooth which made a very loud noise in my ear, so I flinched, and the dentist was like It's not big deal, show her it's nothing to be afraid of so she did it again and I really freaked out, really flinched and even cried out and then I starting crying.	surprise	blog
15015	she's living at home with her parents now and she's not feeling very good about herself.	sadness	blog
15060	I even suggest that the government has always wished us to be afraid of communism, because it goes against the very thing that government relies upon to keep it rolling: capitalism.	noemotion	blog
15070	The very act of revolution demands a will stronger than Dancing With The Stars, Cribs and the latest incarnation of CSI.	noemotion	blog
15113	"I see this commercial every morning; it is an omen for a very bad day."	disgust	blog
15457	The hijab is accepted and tolerated, as are the nikab wearers which is an extremely small percentage of Muslim women.	noemotion	blog
15965	its a very expensive german hofner model, brand new.	noemotion	blog
15966	that and le cygne, which is also very easy but just as sophisticated as anything else.	noemotion	blog
15998	It hasn't been very eventful in any way.	noemotion	blog
16640	I start my very last class Monday.	noemotion	blog
16943	She is also very strong and keen, but carries the scars of her past.	joy	blog
16955	I do miss them so very much, though I don't miss class at all.	sadness	blog
16981	I love the song Absolutely Everybody ever since the parade.	joy	blog
17051	It's pretty sweet and I feel very blessed that I have it.	joy	blog
