id;corpus;emotion;domain
6868;Attorneys point fingers in fight between Ryan O'Neal and son;anger;newsheadline
6785;Lies, damned lies, and divorce;anger;newsheadline
6606;Questions, only questions, with no answers.;anger;blog
7018;ugh.;anger;blog
6020;Work was fucked up.;anger;blog
6860;I haven't really been going out much and it just makes me mad since I told myself this summer I'd make the best of it since I'd be going to university in September.;anger;blog
7033;What the fuck.;anger;blog
6853;fucking A.;anger;blog
5947;I have a friend that is gonna die, probably sooner than later, and I was  angry because some of the choices he has made in the last few years have cut his time down to virtually nothing.;anger;blog
6099;And who would be the bastard who profits off of the destruction of my workplace and life.;anger;blog
6990;go to their houses and smash their faces in because they like to aggravate.;anger;blog
6418;if i ever live with a girl, that bitch better be clean.;anger;blog
6704;I dislike negative, non-beneficial to me change in people and things.;anger;blog
7017;I don't have them and I'm still here.;anger;blog
6834;Argh.;anger;blog
6569;We're struggling with my bike.;anger;blog
6893;So sorry to have misunderstand you, it would help if you learned how to write.;anger;blog
6230;The courts and my lawyer and my therapist and my mom are all getting mad because I don't have all this time in the world to hang out with my Dad for a few hours.;anger;blog
6439;It's flat-out disgusting.;anger;blog
6942;Grrrr - I then spent the next 10 minutes or so turning everything off in the house, switching the safety switch back on, and then sequentially turning everything back on until the safety was tripped.;anger;blog
7093;In Kenya's capital, a sense that danger is ever stronger;fear;newsheadline
7079;It's the pervasive spread of Big Brother Is Watching You that concerns me. Some people say we only have to put up with this for two more years while I say, Get me a job in Canada.;fear;blog
345;The result is mesmerizing -- filled with menace and squalor .;fear;moviereview
7094;afraid that it would ruin your friendship with them as well as your friendship with another person.;fear;blog
5710;Afraid, confused, without a road map.;fear;blog
7065;IDF shells Lebanese Army positions across northern border;fear;newsheadline
7086;Ice storm brings chaos in U.S.;fear;newsheadline
6309;So I tell him it took me FOREVER To tell him but i was shakey and nervous to.;fear;blog
418;The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .;fear;moviereview
7135;UK workers on alert for letter bombs;fear;newsheadline
5359;Planned cesareans not risk-free, group warns;fear;newsheadline
5871;I was beginning to worry I'de have to put it off for yet another term.;fear;blog
6221;Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person.;fear;blog
6048;oh, earthquake was rated highest at a 6.6.;fear;blog
7147;I dislike going to the dentist.;fear;blog
5084;More intellectually scary than dramatically involving .;fear;moviereview
5263;Peretz orders IDF to respond with force to north border attacks;fear;newsheadline
5384;Group: Video shows chopper go down;fear;newsheadline
6108;We try to find comfortable space and head down a winding staircase that seems to get smaller as it gets to the bottom.;fear;blog
5375;Fear hinders black marrow donation;fear;newsheadline
7148;Chilling in its objective portrait of dreary , lost twenty-first century America .;fear;moviereview
6792;Ottawa must redefine 'terror';fear;newsheadline
7089;I'm scared to death about getting a job after school.;fear;blog
6720;she makes me all nervous and tense.;fear;blog
7068;Not to mention I find her to be incredibly intimidatingsp.;fear;blog
7130;So I did and I got so panicy that I only got to the 6th page.;fear;blog
7156;Truly horrifying footage of a Disney character orgy backstage at one of their shows.;fear;blog
5269;Houston, she's got some problems;fear;newsheadline
7045;Life in Gaza steadily worsens;fear;newsheadline
7140;A realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .;fear;moviereview
5506;Oh well its nothing too too bad but its making me nervous.;fear;blog
7142;Can North Korea be trusted?;fear;newsheadline
7171;afraid that you will be hurt yet again.;fear;blog
785;It 's haunting .;fear;moviereview
5620;There would be a constant trepedation that there is no gold at the end of that rainbow.;fear;blog
5868;just once I would love to not have to worry about that sort of thing.;fear;blog
7082;So he kinda knew something was wrong.;fear;blog
5303;Russia to strengthen its military muscle;fear;newsheadline
7127;Double bus-bombing kills three in Lebanon;fear;newsheadline
5299;IDF shells Lebanese Army positions across northern border;fear;newsheadline
2604;"Most thrillers send audiences out talking about specific scary scenes or startling moments ; `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .";fear;moviereview
7037;Hurricane Paul nears Category 3 status;fear;newsheadline
7133;"Most thrillers send audiences out talking about specific scary scenes or startling moments ; `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .";fear;moviereview
7063;Do you worry that you're not liked.;fear;blog
7213;Sometimes I wonder how in the world I made it in, and every day I wonder how I'm going to make it through.;fear;blog
5231;Filipino woman kidnapped in Nigeria;fear;newsheadline
7058;I was psyched.;fear;blog
7052;Houston, she's got some problems;fear;newsheadline
5334;Terror officials see Al Qaeda chiefs regaining power;fear;newsheadline
4144;If you 're in the right B-movie frame of mind , it may just scare the pants off you .;fear;moviereview
5046;The threat implied in the title Pokmon 4ever is terrifying -- like locusts in a horde these things will keep coming .;fear;moviereview
1842;You just know something terrible is going to happen .;fear;moviereview
7162;How long til you break.;fear;blog
7159;Trolley Square shooting leaves 6 dead, including gunman;fear;newsheadline
7222;despite the terror.;fear;blog
2342;Undoubtedly the scariest movie ever made about tattoos .;fear;moviereview
7084;The threat implied in the title Pokmon 4ever is terrifying -- like locusts in a horde these things will keep coming .;fear;moviereview
7039;It's the dream afraid of waking that never takes the chance.;fear;blog
6234;what i was worried about, someone trying to steal money off my card, isnt going to happen.;fear;blog
714;... a haunting vision , with images that seem more like disturbing hallucinations .;fear;moviereview
5704;So I called the cops and followed him till he went into the dark, then I left it to the cops.;fear;blog
6750;So I did and I got so panicy that I only got to the 6th page.;fear;blog
5771;But my beloved G.P., who usually just prescribes stuff for me over the phone, starts throwing around words like orthopedic, surgery, and x-rays and I start thinking, oh shit.;fear;blog
5956;She then tells me that she's gonna test me for gonorrhea, but also that she's gonna have to test me for HIV.;fear;blog
7217;Ice storm smacks roads, power;fear;newsheadline
5249;Somalia declares state of emergency;fear;newsheadline
6189;On a more serious note, just open up any paper or online news provider and you will find things that *should* alarm you, and which definitely are bothering me! Here is just an example from Yahoo News:.;fear;blog
7146;Of course, when faced with the unknown many of us would turn around and run back.;fear;blog
5555;Now this merits explaining: before the World Cup began, if you waved a German flag in the streets, you would probably be called a Nazi and at the very least labeled as a radical right wing nutter.;fear;blog
6686;The second day I went in and I was so paranoid.;fear;blog
7209;I'm still pretty freaked out by the piano exam next week.;fear;blog
1970;A portrait of hell so shattering it 's impossible to shake .;fear;moviereview
1019;And I 've decided to leave a light on every night from now on .;fear;moviereview
7036;Then I think if I commit myself to this person only, what if I'm missing out on someone else.;fear;blog
6338;freaky.;fear;blog
5292;Freed kidnap suspect: my terror at police raid;fear;newsheadline
7155;Don't be afraid to weigh in on the subject.;fear;blog
7112;Memo from Frankfurt: Germany relives 1970s terror as 2 seek release from jail;fear;newsheadline
6298;So I kept walking and then the other dog that crossed the street comes back running at me and I said OHH SHIT.;fear;blog
7070;A chilling tale of one of the great crimes of 20th Century France : the murder of two rich women by their servants in 1933 .;fear;moviereview
7069;My charges were.50 short, but apparently that's not a horrible thing.;fear;blog
6770;Deaths linked to flu vaccine;fear;newsheadline
7143;Somalia declares state of emergency;fear;newsheadline
7157;Undoubtedly the scariest movie ever made about tattoos .;fear;moviereview
4631;Malone does have a gift for generating nightmarish images that will be hard to burn out of your brain .;fear;moviereview
6487;Really scared.;fear;blog
7219;`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .;fear;moviereview
2931;An old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts .;fear;moviereview
7138;Deaths linked to flu vaccine;fear;newsheadline
7205;The title , alone , should scare any sane person away .;fear;moviereview
1018;` They ' begins and ends with scenes so terrifying I 'm still stunned .;fear;moviereview
6217;What if nothing goes as planned and I can't get a job and I'm stuck doing something that I hate.;fear;blog
7103;War is close, Ethiopia tells Somali rebels;fear;newsheadline
6208;All those tools, buzzing, blinding light in the face, and the doctor over you with a mask can't tell if his smiling or what.;fear;blog
7132;Ice storm cripples central U.S.;fear;newsheadline
7164;It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .;fear;moviereview
6670;my paranoia really knows no bounds.;fear;blog
7134;Malone does have a gift for generating nightmarish images that will be hard to burn out of your brain .;fear;moviereview
6257;The government wants us to be afraid of terrorists so that they can pass more questionable legislation that makes it easier to control us.;fear;blog
7218;Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person.;fear;blog
6190;WASHINGTON - While the British terror suspects were hatching their plot, the Bush administration was quietly seeking permission to divert $6 million that was supposed to be spent this year developing new homeland explosives detection technology.;fear;blog
14;A disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by Philip Glass .;fear;moviereview
5354;Russian bird flu outbreak is deadly Asian strain;fear;newsheadline
6258;They want us to be scared of protesting and dissenting in the name of freedom, because there are more of us than there are of THEM.;fear;blog
5637;A single lightning bolt from the sky can make a lifetime of panic and worry all worthless.;fear;blog
7081;Frantic 911 call in Ryan O'Neal case;fear;newsheadline
7092;Hussein's niece pleads for father's life;fear;newsheadline
7175;Doomsday Clock ticking away;fear;newsheadline
6740;How do you know that smoke is not from a tire, and the car could be on fire.;fear;blog
6723;Which, to be honest, was making Brad slightly nervous.;fear;blog
6297;So i did, and then the second dog growls at me too, and Im like  Should I run or keep walking.;fear;blog
7204;The second day I went in and I was so paranoid.;fear;blog
5838;I'm starting to fray at the ends- the next step is to break- somethings gotta give and I'm pulling with all my might to keep everything together.;fear;blog
6193;In fact, last night my Mom asked me if I am scared of flying and going on our trip.;fear;blog
5256;10 kidnapped at Nigeria oil base;fear;newsheadline
5285;Experts: Fear likely shackled boy;fear;newsheadline
6107;Another apocalyptic vision last night: wandering through large rooms that are stuffy and crowded with people lying on the floor covered with sheets, most of them separate from each other.;fear;blog
655;Evokes a little of the fear that parents have for the possible futures of their children -- and the sometimes bad choices mothers and fathers make in the interests of doing them good .;fear;moviereview
5901;Now me and Tyler are running the shop and I don't know if Tyler's even going to stay or not.;fear;blog
6305;That afternoon - *gulp* - Lawler came to observe me. When I heard she was coming, I spazzed, afraid that she might have an issue with the fact that I never, you know, handed in any of my internship forms.;fear;blog
7152;Creepy , authentic and dark .;fear;moviereview
7216;More intellectually scary than dramatically involving .;fear;moviereview
6269;I won't pay attention in class and miss assignments, I'm always afraid I'm going to forget to do something or something's gonna spring up on me and AAAAAAH.;fear;blog
6475;My cat, Roxie, is very nervous.;fear;blog
5929;stephen was a little abusive, mainly with words and feelings directed at me / to make me feel bad.;fear;blog
7118;Joe said the only sensation going through his body when he hit the ground was that he had to go to the bathroom badly.;fear;blog
7193;Another apocalyptic vision last night: wandering through large rooms that are stuffy and crowded with people lying on the floor covered with sheets, most of them separate from each other.;fear;blog
5347;Afghan poppy war alienates farmers;fear;newsheadline
6194;It's the pervasive spread of Big Brother Is Watching You that concerns me. Some people say we only have to put up with this for two more years while I say, Get me a job in Canada.;fear;blog
715;But in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .;fear;moviereview
5677;And I'm afraid it could get ugly.;fear;blog
7091;But my beloved G.P., who usually just prescribes stuff for me over the phone, starts throwing around words like orthopedic, surgery, and x-rays and I start thinking, oh shit.;fear;blog
6794;Ukraine gas deal marred by fears;fear;newsheadline
5352;Beware of peanut butter pathogens;fear;newsheadline
6625;but that scares me even more.;fear;blog
7122;City sets up ice storm shelters;fear;newsheadline
5390;Mogadishu residents flee blasts;fear;newsheadline
7179;An effectively creepy , fear-inducing -LRB- not fear-reducing -RRB- film from Japanese director Hideo Nakata , who takes the superstitious curse on chain letters and actually applies it .;fear;moviereview
6406;I was just scared.;fear;blog
7214;Terror officials see Al Qaeda chiefs regaining power;fear;newsheadline
7049;I jump, shrieking a little before I realize it's only Kubik.;fear;blog
7197;Trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness .;fear;moviereview
6104;I'm worried that too many people, both in politics and out, don't appreciate the seriousness of the threat to American security and the evil of the enemy that faces us, Mr. Lieberman said at the Waterbury event.;fear;blog
5729;What if this isn't the right person for me and I'm making a huge mistake.;fear;blog
7109;I was beginning to worry I'de have to put it off for yet another term.;fear;blog
6420;im hearbroken /3.;fear;blog
6488;She is afraid to.;fear;blog
7151;The choice does seem quite  obvious to me.  But what if you knew you were gonna die, like possibly sooner than later, for whatever reason.;fear;blog
6296;So I kept walking straight, and the dog that crossed the street turned around and saw me and growled, I was like  oh shit Jorge, just keep walking.;fear;blog
6743;And the soul afraid of dying that never learns to live.;fear;blog
5653;It may be that we need to take a timeout when we feel these feelings to avoid a conflict.;fear;blog
1922;Chilling in its objective portrait of dreary , lost twenty-first century America .;fear;moviereview
6799;Women Face Greatest Threat of Violence at Home, Study Finds;fear;newsheadline
2904;Trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness .;fear;moviereview
2087;This is a harrowing movie about how parents know where all the buttons are , and how to push them .;fear;moviereview
5601;I also found out that Junior year, will, in fact, be a bitch.;fear;blog
6407;I was psyched.;fear;blog
6308;when I got home I was really nervous I hadn't talk to Gareth for 2 days because of college.;fear;blog
1782;A creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy .;fear;moviereview
7170;`` The Mothman Prophecies '' is a difficult film to shake from your conscience when night falls .;fear;moviereview
3721;`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .;fear;moviereview
6669;i don't want to make a mistake that i can't undo.;fear;blog
7168;All those tools, buzzing, blinding light in the face, and the doctor over you with a mask can't tell if his smiling or what.;fear;blog
6232;Don't be afraid to weigh in on the subject.;fear;blog
7153;They were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn .;fear;moviereview
5954;You begin to prepare yourself to hear bad news and immediately go into self preservation mode to plan out your next move.;fear;blog
6140;While I've got every faith in my employees abilities, I wouldn't like to think about what could happen if.;fear;blog
6808;"Squirrel jumps boy in park; rabies suspected";fear;newsheadline
1074;It haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it .;fear;moviereview
5247;Firms on alert for letter bombs;fear;newsheadline
7095;my paranoia really knows no bounds.;fear;blog
5267;Memo from Frankfurt: Germany relives 1970s terror as 2 seek release from jail;fear;newsheadline
6219;My mother was there for me the whole time while I was scared to death, losing consciousnes, and fearing for my life, and I will always remember that.;fear;blog
5724;but i don't want to admit that yet.;fear;blog
7199;Angel presents events partly from the perspective of Aurelie and Christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale .;fear;moviereview
5775;I'm not going to grow old gracefully.;fear;blog
7085;By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .;fear;moviereview
2349;If a horror movie 's primary goal is to frighten and disturb , then They works spectacularly well ... A shiver-inducing , nerve-rattling ride .;fear;moviereview
6192;Perhaps I'm being an alarmist, but the loss of privacy and personal freedom in the name of security SCARES me. I am fine with heightened security at airports.;fear;blog
6755;Bombers kill shoppers;fear;newsheadline
5713;My worst fears have been personified.;fear;blog
1683;By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .;fear;moviereview
6742;It's the dream afraid of waking that never takes the chance.;fear;blog
4901;Run for your lives !;fear;moviereview
7121;4th person dies after receiving flu shot;fear;newsheadline
7173;... a haunting vision , with images that seem more like disturbing hallucinations .;fear;moviereview
5389;Can North Korea be trusted?;fear;newsheadline
6057;I've not been acting like myself and I know it.;fear;blog
5318;In Kenya's capital, a sense that danger is ever stronger;fear;newsheadline
6731;Everybody's out of work or scared of losing their job.;fear;blog
6691;Do you worry that you're not liked.;fear;blog
6207;I dislike going to the dentist.;fear;blog
7107;In fact, last night my Mom asked me if I am scared of flying and going on our trip.;fear;blog
7208;A bowel-curdling , heart-stopping recipe for terror .;fear;moviereview
7129;I was just scared.;fear;blog
5272;Tests of drug to block H.I.V. infection are halted over safety;fear;newsheadline
5615;Two harmless classes tomorrow and then that lovely 4 hour biology lab that I'm dreading.;fear;blog
7098;I also found out that Junior year, will, in fact, be a bitch.;fear;blog
7196;How do you know that smoke is not from a tire, and the car could be on fire.;fear;blog
7114;My cat, Roxie, is very nervous.;fear;blog
7139;That afternoon - *gulp* - Lawler came to observe me. When I heard she was coming, I spazzed, afraid that she might have an issue with the fact that I never, you know, handed in any of my internship forms.;fear;blog
7215;A disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by Philip Glass .;fear;moviereview
7187;-LRB- Majidi -RRB- makes us think twice about immigrants we see around us every day .;fear;moviereview
7149;Create own 'Thrillville' for a wild ride;fear;newsheadline
5253;City sets up ice storm shelters;fear;newsheadline
5728;Then I think if I commit myself to this person only, what if I'm missing out on someone else.;fear;blog
6786;Riot warning for France suburbs;fear;newsheadline
5946;The choice does seem quite  obvious to me.  But what if you knew you were gonna die, like possibly sooner than later, for whatever reason.;fear;blog
7211;What if nothing goes as planned and I can't get a job and I'm stuck doing something that I hate.;fear;blog
4579;the phone rings and a voice tells you you 've got seven days left to live .;fear;moviereview
5418;EU document: Iranian bomb unstoppable;fear;newsheadline
7191;But all of a sudden today it's hit me that I have all this work due.;fear;blog
5226;Hussein's niece pleads for father's life;fear;newsheadline
7198;I can't pay attention, I can't think straight, I can't even talk.;fear;blog
743;`` The Mothman Prophecies '' is a difficult film to shake from your conscience when night falls .;fear;moviereview
7060;An incendiary , deeply thought-provoking look at one of the most peculiar -LRB- and peculiarly venomous -RRB- bigotries in our increasingly frightening theocracy;fear;moviereview
5851;OH OH OH  he is yelling at me, Are you ready to go, already.;fear;blog
5400;Antibiotic Ketek more dangerous than thought;fear;newsheadline
7047;Freed kidnap suspect: my terror at police raid;fear;newsheadline
7066;5,000 flee plant fire;fear;newsheadline
615;It 's absolutely spooky how Lillard channels the Shagster right down to the original Casey Kasem-furnished voice .;fear;moviereview
7172;Storm causes slick, icy roads;fear;newsheadline
5287;EMI warns on profits, boss goes;fear;newsheadline
7074;I was scared to see him with a knife.;fear;blog
6047;and there was a storm at the same time so that didn't help.;fear;blog
6710;I'm scared to death about getting a job after school.;fear;blog
7113;On a more serious note, just open up any paper or online news provider and you will find things that *should* alarm you, and which definitely are bothering me! Here is just an example from Yahoo News:.;fear;blog
7111;This smile made me more scared.;fear;blog
6629;This smile made me more scared.;fear;blog
5262;Doomsday Clock ticking away;fear;newsheadline
6703;I'm still pretty freaked out by the piano exam next week.;fear;blog
4992;If you saw Benigni 's Pinocchio at a public park , you 'd grab your kids and run and then probably call the police .;fear;moviereview
5277;Science panel calls global warming unequivocal;fear;newsheadline
7051;North Africa feared as staging ground for terror;fear;newsheadline
2173;Not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense .;fear;moviereview
7160;So I called the cops and followed him till he went into the dark, then I left it to the cops.;fear;blog
6215;so i came back right in time, right before heathrow airport was put on severe high alert.;fear;blog
7057;Israel intensifies military flights over Lebanon;fear;newsheadline
7064;Blair: Terror battle will be long;fear;newsheadline
7206;Hackers attack root servers;fear;newsheadline
7154;She slams on her brakes, stops her car, right in front of me, in the middle of the street, and gets out.;fear;blog
5551;next time you're in Wellington, watch out for the Kiwi Commies.;fear;blog
6712;afraid that you will be hurt yet again.;fear;blog
7150;The government wants us to be afraid of terrorists so that they can pass more questionable legislation that makes it easier to control us.;fear;blog
7167;maybe it's because she can beat the living shit out of guys heh.;fear;blog
6813;5,000 flee plant fire;fear;newsheadline
6271;People will be talking and I'll want to join in on the conversation but I won't have anything to SAY so when I do say something it's last minute and flustered and everybody looks at me like.;fear;blog
5310;Blair: Terror battle will be long;fear;newsheadline
1104;-LRB- Majidi -RRB- makes us think twice about immigrants we see around us every day .;fear;moviereview
7067;Although Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation ... its three-hour running time plays closer to two .;fear;moviereview
5309;Ice storm brings chaos in U.S.;fear;newsheadline
6163;Joe said the only sensation going through his body when he hit the ground was that he had to go to the bathroom badly.;fear;blog
7104;Bombings say Muslim rebels won't negotiate;fear;newsheadline
7101;the phone rings and a voice tells you you 've got seven days left to live .;fear;moviereview
5711;Of course, when faced with the unknown many of us would turn around and run back.;fear;blog
6628;I was scared to see him with a knife.;fear;blog
7165;The result is mesmerizing -- filled with menace and squalor .;fear;moviereview
5818;I've been having random fears and doubts lately, but that happens.;fear;blog
5459;Really starting to lose it.;fear;blog
7090;i might have to borrow from mom, since ive payed her off, but then shell know i dont have any of the money left and.;fear;blog
7166;The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .;fear;moviereview
3077;Angel presents events partly from the perspective of Aurelie and Christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale .;fear;moviereview
5938;That be the only reason, cos everyone is scared of driving with me.  >.> Don't ask.;fear;blog
5527;As Sean put it, it's not like Vietnam where 4 of 5 americans will die, so that really put it into perspective for me. I know he'll be safe and come home in one piece, but the scary thought still kinda lingers in the background of my mind.;fear;blog
5341;Czechs, Poles get missile warning;fear;newsheadline
7145;Pretend it 's a werewolf itself by avoiding eye contact and walking slowly away .;fear;moviereview
6383;I almost died.;fear;blog
7210;If you saw Benigni 's Pinocchio at a public park , you 'd grab your kids and run and then probably call the police .;fear;moviereview
6409;I WUZ SCARED.;fear;blog
7181;It is dangerous to force everything into a market mentality.;fear;blog
7040;Peretz orders IDF to respond with force to north border attacks;fear;newsheadline
3301;Beautiful , cold , oddly colorful and just plain otherworldly , a freaky bit of art that 's there to scare while we delight in the images .;fear;moviereview
7059;Subway collapse caught on camera;fear;newsheadline
7126;Planned cesareans not risk-free, group warns;fear;newsheadline
5378;Create own 'Thrillville' for a wild ride;fear;newsheadline
6424;im worried about money.;fear;blog
7116;So I tell him it took me FOREVER To tell him but i was shakey and nervous to.;fear;blog
7125;Ms. Fulford-Wierzbicki is almost spooky in her sulky , calculating Lolita turn .;fear;moviereview
5235;Ice storm smacks roads, power;fear;newsheadline
6590;we were freezing to death.;fear;blog
6270;I can't pay attention, I can't think straight, I can't even talk.;fear;blog
449;A carefully structured scream of consciousness that is tortured and unsettling -- but unquestionably alive .;fear;moviereview
7099;I'm so scared that everytime that I see you it's going to be my last time and I never want to leave your side.;fear;blog
7123;Al Qaeda chiefs are seen to regain power;fear;newsheadline
7043;I'm kind of freaking out about debate but I'm kind of okay.;fear;blog
6239;so really my first pay check will be in 3 weeks and i cant afford to be late with rent.;fear;blog
7106;This is a harrowing movie about how parents know where all the buttons are , and how to push them .;fear;moviereview
6222;afraid that it would ruin your friendship with them as well as your friendship with another person.;fear;blog
1633;A chilling tale of one of the great crimes of 20th Century France : the murder of two rich women by their servants in 1933 .;fear;moviereview
6685;Not to mention I find her to be incredibly intimidatingsp.;fear;blog
3720;He 's the scariest guy you 'll see all summer .;fear;moviereview
6676;It is dangerous to force everything into a market mentality.;fear;blog
7072;Bad new.;fear;blog
5984;* My fear of insomnia keeps me from going to bed when I'm really tired.;fear;blog
1013;Creepy , authentic and dark .;fear;moviereview
4580;Then you get another phone call warning you that if the video is n't back at Blockbuster before midnight , you 're going to face frightening late fees .;fear;moviereview
6014;All this not sleeping has a terrible way of playing with your memory.;fear;blog
7128;Firms on alert for letter bombs;fear;newsheadline
5304;UK workers on alert for letter bombs;fear;newsheadline
4995;The title , alone , should scare any sane person away .;fear;moviereview
7136;Afghan poppy war alienates farmers;fear;newsheadline
6415;I'm scared of my future.;fear;blog
5909;I'm not very nice, not when facing death.;fear;blog
7124;Gosh, in exactly one month school's going to start and boy am I nervous.;fear;blog
7184;Fear hinders black marrow donation;fear;newsheadline
24;Ms. Fulford-Wierzbicki is almost spooky in her sulky , calculating Lolita turn .;fear;moviereview
7100;Heaven is a haunting dramatization of a couple 's moral ascension .;fear;moviereview
5288;Subway collapse caught on camera;fear;newsheadline
7041;So i did, and then the second dog growls at me too, and Im like  Should I run or keep walking.;fear;blog
7144;im hearbroken /3.;fear;blog
5283;China's 'nightmare scenario';fear;newsheadline
6776;Hurricane Paul nears Category 3 status;fear;newsheadline
7119;I don't have a plan, I don't know what I want in the long run.;fear;blog
7115;It 's absolutely spooky how Lillard channels the Shagster right down to the original Casey Kasem-furnished voice .;fear;moviereview
5875;I don't have a plan, I don't know what I want in the long run.;fear;blog
7042;Perhaps I'm being an alarmist, but the loss of privacy and personal freedom in the name of security SCARES me. I am fine with heightened security at airports.;fear;blog
6299;So yeah, i stayed in that house for like three minutes then i got up and checked to see if the dogs were gone, and they were, so i tried squeezing out the same way I squeezed in but I didnt fit, so i just opened the door and left.;fear;blog
7188;what i was worried about, someone trying to steal money off my card, isnt going to happen.;fear;blog
6253;I'm so scared that everytime that I see you it's going to be my last time and I never want to leave your side.;fear;blog
7201;* My fear of insomnia keeps me from going to bed when I'm really tired.;fear;blog
4347;A realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .;fear;moviereview
7203;I just know having another one right now would cause great havoc in the tender new environment that Dave and I have with the girls now.;fear;blog
6331;despite the terror.;fear;blog
6655;maybe it's because she can beat the living shit out of guys heh.;fear;blog
7169;Regardless of my temporal status as far as my brother is concerned, time still moves ahead at a frighteningly rapid pace.;fear;blog
391;A bowel-curdling , heart-stopping recipe for terror .;fear;moviereview
7178;i don't like making decisions b/c i don't want to make the wrong one.;fear;blog
1574;Heaven is a haunting dramatization of a couple 's moral ascension .;fear;moviereview
7076;I almost died.;fear;blog
7071;It has that rare quality of being able to creep the living hell out of you ...;fear;moviereview
6721;im afraid of what will happen if that gets out.;fear;blog
6039;Regardless of my temporal status as far as my brother is concerned, time still moves ahead at a frighteningly rapid pace.;fear;blog
5746;Hard alcohol would surely have put me in the ER.;fear;blog
6324;Bad new.;fear;blog
5632;The pessimist in me awaits the phone call from the police or hospital or nuclear plant etc telling me the worst, crushing my hopes of a better tomorrow.;fear;blog
5338;In the world of life-saving drugs, a growing epidemic of deadly fakes;fear;newsheadline
7083;There would be a constant trepedation that there is no gold at the end of that rainbow.;fear;blog
5608;Sometimes I wonder how in the world I made it in, and every day I wonder how I'm going to make it through.;fear;blog
4922;Content merely to lionize its title character and exploit his anger - all for easy sanctimony , formulaic thrills and a ham-fisted sermon on the need for national health insurance .;fear;moviereview
7186;WASHINGTON - While the British terror suspects were hatching their plot, the Bush administration was quietly seeking permission to divert $6 million that was supposed to be spent this year developing new homeland explosives detection technology.;fear;blog
7046;Not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense .;fear;moviereview
953;An effectively creepy , fear-inducing -LRB- not fear-reducing -RRB- film from Japanese director Hideo Nakata , who takes the superstitious curse on chain letters and actually applies it .;fear;moviereview
7163;when I got home I was really nervous I hadn't talk to Gareth for 2 days because of college.;fear;blog
7108;I'm not very nice, not when facing death.;fear;blog
7077;Women Face Greatest Threat of Violence at Home, Study Finds;fear;newsheadline
7054;Really starting to lose it.;fear;blog
3044;It 's not particularly subtle ... However , it still manages to build to a terrifying , if obvious , conclusion .;fear;moviereview
7194;but i don't want to admit that yet.;fear;blog
2108;... a story , an old and scary one , about the monsters we make , and the vengeance they take .;fear;moviereview
6767;Hacker unlocks Apple music download protection;fear;newsheadline
5076;Absolutely -LRB- and unintentionally -RRB- terrifying .;fear;moviereview
1932;The Trinity Assembly approaches the endeavor with a shocking lack of irony , and George Ratliff 's documentary , Hell House , reflects their earnestness -- which makes for a terrifying film .;fear;moviereview
5350;Bombings say Muslim rebels won't negotiate;fear;newsheadline
3121;A completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration .;fear;moviereview
3898;If the very concept makes you nervous ... you 'll have an idea of the film 's creepy , scary effectiveness .;fear;moviereview
7180;And I'm afraid it could get ugly.;fear;blog
1098;It 's like watching a nightmare made flesh .;fear;moviereview
6216;I feel more at ease now that I kind of know what I want to do with my life, but more scared because I feel like everyone is a step ahead of me. I have to admit though school has me freaked out about my future.;fear;blog
6256;What's interesting about their motivations is that most of what we're supposed to be afraid of is actually simply informative alternatives to the status quo: the fear of change.;fear;blog
