id	corpus	emotion	domain
863	I think @Sam_Canaday &amp; @KYLEJDOWSON must actually have to be working like me &amp; @dowson_brady because I havent got any snap chat videos today	anger	twitter
1635	This makes things easier and compact and less fiery or burdened by the weight of sexuality. One releases in the transmutation	anger	twitter
549	After becoming boiling hot, after slowly melting, my heart is frozen.	anger	twitter
1461	@Felisariel Your stomach growl woke you up, huh?	anger	twitter
825	@ezlisteningdisc it doesn't offend me but it's just,,, Weird.	anger	twitter
7062	We are raging angry.=1/2 bil $ for 2 pro Liars.(Actors) the most useless people in america Where is ours for working 100 X harder? @FoxNews	anger	twitter
1068	@Shonna_Ludi @_braaaat_ 😂😂😭😭😭 resentment	anger	twitter
259	@saclivin @MrsCagg specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks.	anger	twitter
173	@VanDashNessa @taotao_salupa5 Nobody in that street burning and looting and terrifying innocent citizens was there, either.	anger	twitter
888	The rage has died down.	anger	twitter
578	If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball  #lineman	anger	twitter
6905	@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY	anger	twitter
1586	@TobyIrish1 Yes but you were specifically fuming about him not signing enough people	anger	twitter
7116	angry already	anger	twitter
6858	I get embarrassed at the slightest things and then I'll fret about it all day I hate it	anger	twitter
458	significantly, with a #bitter smile, 'let me	anger	twitter
357	@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.	anger	twitter
822	snap: hiAleshia 😃	anger	twitter
1441	@SouthernRailUK delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming	anger	twitter
7003	@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k	anger	twitter
104	@kingvee_ don't provoke me to anger	anger	twitter
6868	The best revenge is massive success.	anger	twitter
7137	@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry	anger	twitter
1550	@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! 	anger	twitter
1663	@CPPSmeofficial tiff.	anger	twitter
1567	These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️	anger	twitter
132	@soyoprincess they irritate me. Them and their inch thick made up masks	anger	twitter
754	Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it	anger	twitter
6986	Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...	anger	twitter
1054	@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. 	anger	twitter
349	Forever angry that gh ruined Molly and morgan's bond/friendship 	anger	twitter
1119	Y'all bitches be so angry and bitter, that must truly suck lol	anger	twitter
789	You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless	anger	twitter
1321	Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout	anger	twitter
1559	No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂	anger	twitter
7004	you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended	anger	twitter
1522	tbh amy i don't know why you need to sort your life out, it's looks like your having a great time' thanks tiff 😂💜	anger	twitter
1160	Ppl like that irritate my soul	anger	twitter
1350	What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger, the constant waiting.. what u do ? @ritujai18874	anger	twitter
953	@EtherealMystic_ She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he -	anger	twitter
7046	@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today	anger	twitter
51	People fuckin irritate me	anger	twitter
1113	@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge 😂	anger	twitter
910	Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster	anger	twitter
1422	@mofspades or maybe he's like my dad and no hair grows on his body... (I will always resent my mother's genes for taking this from me)	anger	twitter
332	@swagalini ive been through the denial and anger i am in pure acceptance	anger	twitter
1399	Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??	anger	twitter
546	@WestonKoury so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses	anger	twitter
242	@lesyoung01 a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults.	anger	twitter
1024	Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.	anger	twitter
874	@__NETFLIXNCHILL I fuck with madden way harder	anger	twitter
7085	Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet	anger	twitter
1698	Id love 2 c Gyimah in action but his coach is holding a grudge against him!	anger	twitter
255	@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged #angry #yeller #quiet #screamer #😂😂	anger	twitter
1462	Y'all do the most on twitter and snap	anger	twitter
0	How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door. #angry #mad ##	anger	twitter
1669	i swear to god the worst drug is loving someone. physical withdrawals aren't that bad, emotional withdrawals sting a little more	anger	twitter
74	@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying	anger	twitter
7014	@BigBrother__USA she is just jealous and a cry baby! #bitter #gladsheisgone #crybaby	anger	twitter
440	@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge	anger	twitter
9	How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. 	anger	twitter
7056	He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh 	anger	twitter
356	never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*	anger	twitter
33	Since the 'update' my @iPhone loses power nearly 40% faster.  #furious	anger	twitter
1240	Constantly fucking boiling and it's not ok	anger	twitter
1392	@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage	anger	twitter
6901	I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC	anger	twitter
1096	Trump supports reach another level of irritation within me	anger	twitter
897	Might just leave and aggravate bae	anger	twitter
6870	@Remedy0_ switch host no bullet rage.	anger	twitter
1588	And Republicans, you, namely Graham, Flake, Sasse and others are not safe from my wrath, hence that Hillary Hiney-Kissing ad I saw about you	anger	twitter
1603	@laray_jenkins2 @SportsInsights yeah I know it unless our offense can get something going. That's a big if	anger	twitter
1596	@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless	anger	twitter
353	As usual disappointing #offense by @HoustonTexans ...#Texans	anger	twitter
323	Michelle is one of the worst players in bb history #bb18 #bbfinale 	anger	twitter
1141	Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife	anger	twitter
1357	@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens	anger	twitter
6877	@XemitSellsMagic add tracking but resent them	anger	twitter
151	I can definitely feel my irritation today, lord give me strength	anger	twitter
327	Connivers blind to existential fury	anger	twitter
441	can't believe Achilles killed me! 	anger	twitter
428	@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄	anger	twitter
978	@TheRevAl please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader!	anger	twitter
521	@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.	anger	twitter
870	Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming	anger	twitter
877	[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **	anger	twitter
351	@TillTheEndMMVI I accidetly dumped boiling water my myself 😫	anger	twitter
1015	@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY	anger	twitter
668	Nor hell a fury like a woman scorned -- William Congreve	anger	twitter
411	@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis 	anger	twitter
10	im so mad about power rangers. im incensed. im furious.	anger	twitter
583	@judahandthelion TONIGHT. Legit can't wait to rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥	anger	twitter
1474	@BitchestheCat Look at those teef! 	anger	twitter
471	I need all your attention! If I don't I'll pout..	anger	twitter
958	@CUTEFUNNYANIMAL @luvcaps19 My sister's dog does this. I think it's because she knows it'll provoke a reaction	anger	twitter
27	Bloody parking ticket 😒💸 #fuming	anger	twitter
6955	Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 #bitter	anger	twitter
98	I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop #angry #howmanymoretimes	anger	twitter
1583	@BI_Science Opioid rapid pill plague...Speed generations Pulse Rapid rabid Impairment Ist Choice Stacked usage vs street ingestion demo US	anger	twitter
1085	I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you	anger	twitter
698	I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 #tiff	anger	twitter
617	What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless	anger	twitter
241	@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry	anger	twitter
1697	Will BYU's offense score 24+ vs WVU?	anger	twitter
1262	Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18	anger	twitter
934	@FluDino Event started! everyone is getting ready to travel to the lake of rage, where everything glows	anger	twitter
1131	@o2academybham since when the fuck can you not stand at a concert? 	anger	twitter
153	When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms	anger	twitter
654	“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot	anger	twitter
1672	He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense	anger	twitter
393	@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.	anger	twitter
905	Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching	anger	twitter
55	My mind is raging and i just want to end it all	anger	twitter
1039	Using multiple combs simultaneously is what I like to call impressive work!!    ;-O  #ohsnap #daaamn	anger	twitter
1454	@Grace_thomas473 you keep talkin shit and trying to offend me but you're just petty as fuck	anger	twitter
88	Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! 	anger	twitter
1323	@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! 	anger	twitter
7084	Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the #tantrums.	anger	twitter
412	Listening to Joey really helps me and my anger.	anger	twitter
7024	@o2academybham since when the fuck can you not stand at a concert? 	anger	twitter
6978	As your own lives in order to complete our amazing life journey successfully, it is there. 	anger	twitter
1328	@pxrfectpeach it's got her little pout	anger	twitter
1049	— Self-hatred gives rise to fury, fury to the desire for self-change.	anger	twitter
1536	@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact, I know, but emailing displeasure now anyway .	anger	twitter
238	And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt #offended	anger	twitter
1016	@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz  #HONEY	anger	twitter
249	You will never find someone who loved you like I did. And that my love, will be my revenge.	anger	twitter
1294	@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.	anger	twitter
7143	I'd pay good money to watch someone slap that pout off Candice.	anger	twitter
134	How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄	anger	twitter
421	@cxmbeferre so you WOULDNT date me????? #offended	anger	twitter
63	OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH 	anger	twitter
867	@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund 	anger	twitter
40	Still can't log into my fucking Snapchat#Snapchat #snap	anger	twitter
1306	Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪	anger	twitter
6945	@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?	anger	twitter
646	you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm 	anger	twitter
284	Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!	anger	twitter
7077	@mofspades or maybe he's like my dad and no hair grows on his body... (I will always resent my mother's genes for taking this from me)	anger	twitter
1395	The medicine is burning  me	anger	twitter
164	In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep 	anger	twitter
1041	Nothing is more relentless than a dog begging for food	anger	twitter
350	#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown	anger	twitter
107	Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet	anger	twitter
1653	Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck	anger	twitter
664	“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride #anger	anger	twitter
60	@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! #fuming	anger	twitter
415	I think they may be #offended	anger	twitter
1266	It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami	anger	twitter
1662	@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?	anger	twitter
128	@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger	anger	twitter
640	@JustinRow10 dude the new madden 17? Haha	anger	twitter
1006	@FakingALeto Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --	anger	twitter
501	@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-	anger	twitter
1344	@Dak2future decorations are up all over Jersey already #outrage	anger	twitter
101	The majority of people irritate the fuck out of me, cba with people ahahah	anger	twitter
6884	No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not.	anger	twitter
605	My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.	anger	twitter
558	@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be 	anger	twitter
1410	gonna eat, pick up my brother, get my car washed &amp; finally go home ressssst &amp; watch all fast &amp; furious movies 🤘🏼	anger	twitter
1655	But if you wish to live bitter because your guilty conscience made you think it applied to you as well then that's on you, I'm not sorry💁🏻😊	anger	twitter
6866	@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end	anger	twitter
674	@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! 	anger	twitter
215	I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑	anger	twitter
254	@Hoopdawg87 @MickThePerm Meanwhile white cops keep killing black people. But there's less outrage about that. Strange society that.	anger	twitter
986	Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! #raging	anger	twitter
791	ESPN just assumed I wanted their free magazines 	anger	twitter
982	@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey	anger	twitter
920	Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant 	anger	twitter
1402	@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming	anger	twitter
362	@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.	anger	twitter
1091	The patriots have the lamest color rush jerseys in the whole nfl #madden (I hope they wear them tonight)	anger	twitter
991	@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.	anger	twitter
821	GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED 	anger	twitter
292	@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!	anger	twitter
1284	Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard	anger	twitter
525	@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!	anger	twitter
656	#burning the last of @Yan	anger	twitter
1381	very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now #rage	anger	twitter
369	I need some to help with my anger	anger	twitter
1467	Is there a perfume that smells like the smell of smokey incense because i would be all about that	anger	twitter
330	@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall	anger	twitter
759	The best revenge is massive success.	anger	twitter
6857	Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO	anger	twitter
7047	LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.	anger	twitter
1408	@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin 	anger	twitter
382	could never be a angry drunk lol yall weirdos just enjoy your time	anger	twitter
1010	@__lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ... fs	anger	twitter
649	I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.	anger	twitter
1291	someone kik me @ montanashay_ \n #kikme 	anger	twitter
689	my wasp sting is so itchy	anger	twitter
535	The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!	anger	twitter
1611	@TheJuanWilliams Where is your indignation and outrage over the UNARMED DEAF WHITE man who was shot and killed by black officer in CLT, NC?	anger	twitter
1145	Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the #tantrums.	anger	twitter
1139	@clppng #offended the tonys have found a way to leave me out and now y'all have too	anger	twitter
1025	Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.	anger	twitter
81	So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended	anger	twitter
707	@l1ght__eyes u tried boiling em takes years too	anger	twitter
650	doing some testing with my current earth burst team	anger	twitter
1038	I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered	anger	twitter
1290	@HumbleTeej @CourtneeHendrix even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry.	anger	twitter
1270	@Dominos_UK worst thing is i have confimation from them #angry	anger	twitter
277	@JuliaHB1 Bloody right 	anger	twitter
1175	@fixindk @RevoltRazor @dragons1015 Guys don't use that type of language. Save it for raging...	anger	twitter
265	@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --	anger	twitter
7146	I offend u	anger	twitter
645	@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today	anger	twitter
1088	This is a joke @SomersetCCC #fuming	anger	twitter
680	@PerfectQuartz She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you —	anger	twitter
1633	@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me #fuming	anger	twitter
302	ESPN just assumed I wanted their free magazines #offended	anger	twitter
1405	@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! 	anger	twitter
844	@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol	anger	twitter
6997	Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up 	anger	twitter
1679	Stuck in a infuriate scrum about hegemonists.  #scrum #scrum #Stuck	anger	twitter
198	Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol	anger	twitter
72	it makes me so fucking irate jesus. nobody is calling ppl who like hajime abusive stop with the strawmen lmao	anger	twitter
1192	@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage, but that don't give you anything to *do* about situation	anger	twitter
1593	Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. #rage	anger	twitter
6908	@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless	anger	twitter
258	i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ 	anger	twitter
359	whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me	anger	twitter
957	My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩	anger	twitter
1409	@Evan_McMullin He's spent his campaign dividing people up and pitting them against each other. His message is to fear and resent the 'other'	anger	twitter
743	This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial	anger	twitter
527	@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage	anger	twitter
1004	@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame	anger	twitter
1507	@MisterAK47 it's very telling that racist bigots always resort to the insult 'fag' like that's worse than being a racist bigot.	anger	twitter
1271	@Dominos_UK worst thing is i have confimation from them 	anger	twitter
7120	schneiderlin taking his revenge for the 2 fouls	anger	twitter
1580	@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.	anger	twitter
7105	I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits 🔥🔥🔥	anger	twitter
551	@hoytschile fury road!!	anger	twitter
476	@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone	anger	twitter
6981	Might just leave and aggravate bae	anger	twitter
316	I've always had a weird grudge against stingrays ever since one killed Steve Irwin.	anger	twitter
594	#welfarereform should not be a 'model' for .	anger	twitter
6861	Never forget that 5Live cancelled programs, to allow them to extend 606 so people could call in and detail their outrage after our behaviour	anger	twitter
1686	So fucking mad my blood boiling.	anger	twitter
245	Can someone make me a priority list of which things I should be outraged at + in which order? #outrage #racism #animalrights #abortion #cops	anger	twitter
1313	my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl	anger	twitter
931	@danbloom1 beware the fury of a weak king	anger	twitter
1089	This is a joke @SomersetCCC 	anger	twitter
7078	wanna go home and focus up on this game . Don't wanna rage at all	anger	twitter
666	Why does Candice constantly pout #GBBO 💄😒	anger	twitter
6889	@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks #angry	anger	twitter
240	@UnitedFrontRev @JuanDeznuts @LucidHurricane_ sex offense happens across ALL races, cultures, and creeds &amp; they should be castrated	anger	twitter
1273	@memorie_holiday @AngryOrchard about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting.	anger	twitter
384	@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW	anger	twitter
66	my mom cut my phone off and I'm so furious 🤗	anger	twitter
1493	@PAULROVlA the first resulted in me angrily sobbing and ranting about finnick in the cinema	anger	twitter
1445	@tomwilcox77 @mattgrime fuming	anger	twitter
418	@AgentTinsley I believe that's what you call the fury of the righteous.	anger	twitter
6952	How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##	anger	twitter
444	@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. 	anger	twitter
1643	Professor: introduce yourselves and say one interesting fact\n\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day	anger	twitter
816	I should really study today for chemistry but playing madden is just way more fun.	anger	twitter
7135	@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol	anger	twitter
6992	You sting like a bee but you're still my honey.	anger	twitter
394	🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain	anger	twitter
1209	i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me	anger	twitter
6853	@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.	anger	twitter
961	Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry	anger	twitter
1076	Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower  #rawr #ChicagoPD	anger	twitter
7139	@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage	anger	twitter
7039	He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees 	anger	twitter
1097	People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop	anger	twitter
269	Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?	anger	twitter
1604	#ParentsofAddicts: let #wellness be your #revenge! -Al Anon speaker	anger	twitter
582	@jessebwatters lol. Love it when you aggravate Juan. Keep up the good work. Lol	anger	twitter
117	angry already	anger	twitter
201	The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things.	anger	twitter
1525	Okay you've annoyed me, you haven't done a good job there at all. 	anger	twitter
124	..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!	anger	twitter
6890	I wish the next madden has a story mode too. Just like Fifa 17 	anger	twitter
113	I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.	anger	twitter
1424	Circle K is dead to me. I hate your new slushie machine.  #livid	anger	twitter
4	Don't join @BTCare they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly! #fuming	anger	twitter
1370	Bon on allume madden	anger	twitter
193	@winksahoy we about to get shit on by the wrath of winter out of nowhere	anger	twitter
541	I get embarrassed at the slightest things and then I'll fret about it all day I hate it	anger	twitter
864	My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.	anger	twitter
708	@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! 😉	anger	twitter
1463	@gypsydragoness chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +	anger	twitter
364	Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet	anger	twitter
975	At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily	anger	twitter
1450	I hate not having the answers I need. #tomourssuck #prayinsnotcancer 	anger	twitter
785	@_Inferno217_ @PaladinsGame ummm that dragons fury though..	anger	twitter
1506	@Kristiann1125 lol wow i was gonna say really?! haha have you seen chris or nah? you dont even snap me anymore dude!	anger	twitter
1345	@Dak2future decorations are up all over Jersey already 	anger	twitter
767	@CharlotteBnntt that's the joke. I know it's incense	anger	twitter
50	Im so angry 😂🙃	anger	twitter
1666	Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge 	anger	twitter
417	I am using twitter as a coping mechanism for raging out at this kid oops?	anger	twitter
1051	if u have time 2 open a snap, u have time 2 respond	anger	twitter
6865	@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter	anger	twitter
1556	@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim	anger	twitter
